Признаки;;;;;;Acc;Recall;Prec;Spec;FPR;mean_attack;mean_no_attack
1;2;6;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;6;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;6;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;6;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;8;9;10; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862228; 0.990775
1;2;7;8;9;11; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940160; 0.991210
1;2;7;8;9;12; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991212
1;2;7;8;9;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991203
1;2;7;8;9;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940097; 0.989873
1;2;7;8;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;8;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;8;9;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940158; 0.991208
1;2;7;8;10;11; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971626; 0.988130
1;2;7;8;10;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971622; 0.988133
1;2;7;8;10;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971622; 0.988122
1;2;7;8;10;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970569; 0.986872
1;2;7;8;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;8;10;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971625; 0.988128
1;2;7;8;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;8;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;8;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;8;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;8;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;8;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;8;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;8;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;9;10;11; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862225; 0.990774
1;2;7;9;10;12; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862223; 0.990776
1;2;7;9;10;13; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862222; 0.990767
1;2;7;9;10;14; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861857; 0.989406
1;2;7;9;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;9;10;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862224; 0.990772
1;2;7;9;11;12; 0.812463; 0.221331; 0.533702; 0.953773; 0.046227; 0.940142; 0.991223
1;2;7;9;11;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940157; 0.991213
1;2;7;9;11;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940103; 0.989882
1;2;7;9;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;9;11;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940164; 0.991218
1;2;7;9;12;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940149; 0.991215
1;2;7;9;12;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940095; 0.989884
1;2;7;9;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;9;12;17; 0.812463; 0.221331; 0.533702; 0.953773; 0.046227; 0.940141; 0.991221
1;2;7;9;13;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940094; 0.989875
1;2;7;9;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;9;13;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940156; 0.991211
1;2;7;9;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;9;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940101; 0.989880
1;2;7;9;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;7;9;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;7;9;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;10;11;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971626; 0.988132
1;2;7;10;11;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971625; 0.988122
1;2;7;10;11;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970583; 0.986868
1;2;7;10;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;10;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;10;11;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971628; 0.988128
1;2;7;10;12;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971622; 0.988125
1;2;7;10;12;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970580; 0.986870
1;2;7;10;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;10;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;10;12;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971625; 0.988130
1;2;7;10;13;14; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970579; 0.986860
1;2;7;10;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;10;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;10;13;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971624; 0.988120
1;2;7;10;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;10;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;10;14;17; 0.925026; 0.921867; 0.748065; 0.925781; 0.074219; 0.970582; 0.986866
1;2;7;10;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;7;10;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;10;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;7;11;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;11;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;11;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;11;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;12;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;12;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;12;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;7;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;7;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;7;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;7;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;8;9;10;11; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862227; 0.990772
1;2;8;9;10;12; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862225; 0.990775
1;2;8;9;10;13; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862225; 0.990765
1;2;8;9;10;14; 0.920279; 0.923362; 0.732866; 0.919542; 0.080458; 0.861863; 0.989403
1;2;8;9;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;9;10;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862226; 0.990770
1;2;8;9;11;12; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940154; 0.991209
1;2;8;9;11;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940153; 0.991201
1;2;8;9;11;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940099; 0.989870
1;2;8;9;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;9;11;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940160; 0.991206
1;2;8;9;12;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940145; 0.991202
1;2;8;9;12;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940091; 0.989872
1;2;8;9;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;9;12;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991207
1;2;8;9;13;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940091; 0.989863
1;2;8;9;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;9;13;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940152; 0.991199
1;2;8;9;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;9;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940097; 0.989868
1;2;8;9;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;8;9;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;8;9;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;10;11;12; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971622; 0.988130
1;2;8;10;11;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971621; 0.988120
1;2;8;10;11;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970568; 0.986869
1;2;8;10;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;10;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;10;11;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971624; 0.988126
1;2;8;10;12;13; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971618; 0.988122
1;2;8;10;12;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970565; 0.986871
1;2;8;10;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;10;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;10;12;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971621; 0.988128
1;2;8;10;13;14; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970564; 0.986861
1;2;8;10;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;10;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;10;13;17; 0.925290; 0.921852; 0.748901; 0.926112; 0.073888; 0.971620; 0.988118
1;2;8;10;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;10;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;10;14;17; 0.925032; 0.921895; 0.748070; 0.925781; 0.074219; 0.970567; 0.986867
1;2;8;10;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;8;10;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;10;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;8;11;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;11;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;11;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;11;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;8;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;12;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;12;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;12;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;8;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;13;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;8;13;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;8;13;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;13;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;14;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;8;14;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;8;14;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;8;15;16;17; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;9;10;11;12; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862223; 0.990774
1;2;9;10;11;13; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862222; 0.990764
1;2;9;10;11;14; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861856; 0.989404
1;2;9;10;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;10;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;9;10;11;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862223; 0.990770
1;2;9;10;12;13; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862220; 0.990766
1;2;9;10;12;14; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861854; 0.989406
1;2;9;10;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;10;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;9;10;12;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862222; 0.990772
1;2;9;10;13;14; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861854; 0.989397
1;2;9;10;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;10;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;9;10;13;17; 0.920281; 0.923362; 0.732874; 0.919545; 0.080455; 0.862221; 0.990762
1;2;9;10;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;10;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;9;10;14;17; 0.920276; 0.923362; 0.732858; 0.919538; 0.080462; 0.861855; 0.989402
1;2;9;10;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972468
1;2;9;10;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;10;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;9;11;12;13; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940151; 0.991212
1;2;9;11;12;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940096; 0.989882
1;2;9;11;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;11;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;11;12;17; 0.812463; 0.221331; 0.533702; 0.953773; 0.046227; 0.940142; 0.991218
1;2;9;11;13;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940096; 0.989873
1;2;9;11;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;11;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;11;13;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940157; 0.991208
1;2;9;11;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;11;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;11;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940103; 0.989878
1;2;9;11;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;9;11;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;11;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;12;13;14; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940088; 0.989875
1;2;9;12;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;12;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;12;13;17; 0.812466; 0.221331; 0.533720; 0.953776; 0.046224; 0.940149; 0.991210
1;2;9;12;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;12;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;12;14;17; 0.812458; 0.221317; 0.533668; 0.953770; 0.046230; 0.940095; 0.989879
1;2;9;12;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905864; 0.972469
1;2;9;12;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;12;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;9;13;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;9;13;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
